id,term,termDesc,courseReferenceNumber,partOfTerm,courseNumber,courseDisplay,subject,subjectDescription,sequenceNumber,campusDescription,scheduleTypeDescription,courseTitle,creditHours,maximumEnrollment,enrollment,seatsAvailable,waitCapacity,waitCount,waitAvailable,crossList,crossListCapacity,crossListCount,crossListAvailable,creditHourHigh,creditHourLow,creditHourIndicator,openSection,linkIdentifier,isSectionLinked,subjectCourse,faculty,meetingsFaculty,reservedSeatSummary,sectionAttributes,instructionalMethod,instructionalMethodDescription,prerequisites
886459,202440,"Fall 2024",35374,1,006A,006A,MATH,Mathematics,025,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,30,27,3,99,0,99,,,,,4,0,OR,1,D3,1,MATH006A,"[{""bannerId"": ""7235"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35374"", ""displayName"": ""Kissee, David"", ""emailAddress"": ""david.kissee@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35374"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1200"", ""building"": ""SPR"", ""buildingDescription"": ""Sproul Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35374"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1250"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2343"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""35374"", ""maximumEnrollmentReserved"": 21, ""maximumEnrollmentUnreserved"": 9, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 3, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886460,202440,"Fall 2024",35375,1,006A,006A,MATH,Mathematics,026,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,30,17,13,99,0,99,,,,,4,0,OR,1,D3,1,MATH006A,"[{""bannerId"": ""7199"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35375"", ""displayName"": ""Weed, David"", ""emailAddress"": ""david.weed@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35375"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1300"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35375"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1350"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2132"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886461,202440,"Fall 2024",35376,1,006A,006A,MATH,Mathematics,030,Riverside,Lecture,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",4,75,72,3,0,0,0,,,,,4,0,OR,1,L4,1,MATH006A,"[{""bannerId"": ""7159"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35376"", ""displayName"": ""Lapan, Sara"", ""emailAddress"": ""sara.lapan@ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7241"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35376"", ""displayName"": ""Alonso Garcia, Nerea"", ""emailAddress"": ""nerea.alonsogarcia1@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7239"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35376"", ""displayName"": ""Tsvelikhovskiy, Boris"", ""emailAddress"": ""boris.tsvelikhovskiy@ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35376"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1300"", ""building"": ""HMNSS"", ""buildingDescription"": ""Humanities and Social Sciences"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35376"", ""creditHourSession"": 4.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1350"", ""friday"": true, ""hoursWeek"": 2.5, ""meetingScheduleType"": ""LEC"", ""meetingType"": ""LEC"", ""meetingTypeDescription"": ""Lecture"", ""monday"": true, ""room"": ""1501"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": false, ""wednesday"": true}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886462,202440,"Fall 2024",35377,1,006A,006A,MATH,Mathematics,031,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,25,25,0,99,0,99,,,,,4,0,OR,1,D4,1,MATH006A,"[{""bannerId"": ""7240"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35377"", ""displayName"": ""Tang, Guojing"", ""emailAddress"": ""guojing.tang@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35377"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""0800"", ""building"": ""SPR"", ""buildingDescription"": ""Sproul Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35377"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""0850"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2364"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""35377"", ""maximumEnrollmentReserved"": 23, ""maximumEnrollmentUnreserved"": 2, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 0, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886463,202440,"Fall 2024",35378,1,006A,006A,MATH,Mathematics,032,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,25,24,1,99,0,99,,,,,4,0,OR,1,D4,1,MATH006A,"[{""bannerId"": ""7241"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35378"", ""displayName"": ""Alonso Garcia, Nerea"", ""emailAddress"": ""nerea.alonsogarcia1@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35378"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1100"", ""building"": ""PHY"", ""buildingDescription"": ""Physics"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35378"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1150"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2111"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886464,202440,"Fall 2024",35379,1,006A,006A,MATH,Mathematics,033,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,25,23,2,99,0,99,,,,,4,0,OR,1,D4,1,MATH006A,"[{""bannerId"": ""7241"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35379"", ""displayName"": ""Alonso Garcia, Nerea"", ""emailAddress"": ""nerea.alonsogarcia1@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35379"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1200"", ""building"": ""SPR"", ""buildingDescription"": ""Sproul Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35379"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1250"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2364"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""35379"", ""maximumEnrollmentReserved"": 22, ""maximumEnrollmentUnreserved"": 3, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 2, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886466,202440,"Fall 2024",35381,1,006A,006A,MATH,Mathematics,040,Riverside,Lecture,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",4,120,94,26,0,0,0,,,,,4,0,OR,1,L5,1,MATH006A,"[{""bannerId"": ""7159"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35381"", ""displayName"": ""Lapan, Sara"", ""emailAddress"": ""sara.lapan@ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7242"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35381"", ""displayName"": ""Su, Kevin"", ""emailAddress"": ""kevin.su001@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7201"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35381"", ""displayName"": ""Meyer, Jeffrey"", ""emailAddress"": ""jeffrey.s.meyer@ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35381"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1600"", ""building"": ""SSC"", ""buildingDescription"": ""Student Success Center"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35381"", ""creditHourSession"": 4.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1650"", ""friday"": true, ""hoursWeek"": 2.5, ""meetingScheduleType"": ""LEC"", ""meetingType"": ""LEC"", ""meetingTypeDescription"": ""Lecture"", ""monday"": true, ""room"": ""235"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": false, ""wednesday"": true}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886467,202440,"Fall 2024",35382,1,006A,006A,MATH,Mathematics,041,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,30,21,9,99,0,99,,,,,4,0,OR,1,D5,1,MATH006A,"[{""bannerId"": ""7237"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35382"", ""displayName"": ""Nguyen, Cynthia"", ""emailAddress"": ""cynthia.nguyen2@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35382"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1000"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35382"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1050"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""1130"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""35382"", ""maximumEnrollmentReserved"": 7, ""maximumEnrollmentUnreserved"": 23, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 9, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886468,202440,"Fall 2024",35383,1,006A,006A,MATH,Mathematics,042,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,30,26,4,99,0,99,,,,,4,0,OR,1,D5,1,MATH006A,"[{""bannerId"": ""7242"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35383"", ""displayName"": ""Su, Kevin"", ""emailAddress"": ""kevin.su001@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35383"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1200"", ""building"": ""OLMH"", ""buildingDescription"": ""Olmsted"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35383"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1250"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""1133"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""35383"", ""maximumEnrollmentReserved"": 22, ""maximumEnrollmentUnreserved"": 8, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 4, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886469,202440,"Fall 2024",35384,1,006A,006A,MATH,Mathematics,043,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,30,18,12,99,0,99,,,,,4,0,OR,1,D5,1,MATH006A,"[{""bannerId"": ""7240"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35384"", ""displayName"": ""Tang, Guojing"", ""emailAddress"": ""guojing.tang@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35384"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1500"", ""building"": ""SPR"", ""buildingDescription"": ""Sproul Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35384"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1550"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2365"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""35384"", ""maximumEnrollmentReserved"": 12, ""maximumEnrollmentUnreserved"": 18, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 12, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
887786,202440,"Fall 2024",36923,1,006A,006A,MATH,Mathematics,045,Riverside,Discussion,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",0,30,29,1,99,0,99,,,,,4,0,OR,1,D5,1,MATH006A,"[{""bannerId"": ""7242"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""36923"", ""displayName"": ""Su, Kevin"", ""emailAddress"": ""kevin.su001@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""36923"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1100"", ""building"": ""OLMH"", ""buildingDescription"": ""Olmsted"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""36923"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1150"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""1123"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""36923"", ""maximumEnrollmentReserved"": 23, ""maximumEnrollmentUnreserved"": 7, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 1, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
886506,202440,"Fall 2024",35426,1,006A,006A,MATH,Mathematics,050,"UCR Online",Lecture,"PRECALCULUS: AN INTRODUCTION TO FUNCTIONS 1",4,89,39,50,0,0,0,,,,,4,0,OR,1,L6,1,MATH006A,"[{""bannerId"": ""7190"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35426"", ""displayName"": ""El-Hasan, Hasan"", ""emailAddress"": ""hasan.elhasan@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7162"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35426"", ""displayName"": ""Ran, Ziv"", ""emailAddress"": ""ziv.ran@ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}, {""bannerId"": ""7159"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35426"", ""displayName"": ""Lapan, Sara"", ""emailAddress"": ""sara.lapan@ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7198"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35426"", ""displayName"": ""Sun, Chang"", ""emailAddress"": ""chang.sun@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7241"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""35426"", ""displayName"": ""Alonso Garcia, Nerea"", ""emailAddress"": ""nerea.alonsogarcia1@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""35426"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1330"", ""building"": ""ONLINE"", ""buildingDescription"": ""Online"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""35426"", ""creditHourSession"": 4.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1450"", ""friday"": false, ""hoursWeek"": 2.66, ""meetingScheduleType"": ""LEC"", ""meetingType"": ""LEC"", ""meetingTypeDescription"": ""Lecture"", ""monday"": false, ""room"": ""ONLINE"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]",,,O,Online,"Prerequisites:MATH006AMath: Score for Prereq 614 to 615
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 003 
 Minimum Grade of WS
 May not be taken concurrently.Math: Score for Prereq 628 to 629
 May not be taken concurrently.)"
